sample_idx,token_idx,word_idx,token_id,token,is_special,is_word_start,label,pred,prob_0,prob_1
1,21,11,11014,anche,False,True,0,0,0.9999719858169556,2.7969303118879907e-05
1,22,12,13243,sulla,False,True,0,0,0.9999744892120361,2.5466402803431265e-05
1,23,13,22709,strada,False,True,0,0,0.9999691247940063,3.083840783801861e-05
1,24,14,107,"""",False,True,0,0,0.9999723434448242,2.764345845207572e-05
1,27,15,173,e,False,True,0,0,0.9999711513519287,2.8857117285951972e-05
1,28,16,83883,nessuno,False,True,0,0,0.999963641166687,3.6336325138108805e-05
1,29,17,119,.,False,True,1,1,0.010860332287847996,0.9891397356987
1,30,18,152,O,False,True,0,0,0.9999215602874756,7.843789353501052e-05
1,31,19,49263,dunque,False,True,0,0,0.9999614953994751,3.852893496514298e-05
1,32,20,136,?,False,True,0,1,0.15152932703495026,0.8484706878662109
1,33,21,100,[UNK],True,True,1,0,0.7249189615249634,0.27508100867271423
1,34,22,100,[UNK],True,True,0,0,0.69569993019104,0.3043000102043152
1,35,23,20220,Ho,False,True,0,0,0.9999630451202393,3.690851735882461e-05
1,36,24,13337,cap,False,True,0,0,0.9999686479568481,3.1324027077062055e-05
1,38,25,107,"""",False,True,0,0,0.9999719858169556,2.7969303118879907e-05
1,41,26,100,[UNK],True,True,0,0,0.9998205304145813,0.00017952795315068215
1,42,27,15718,disse,False,True,0,0,0.9999691247940063,3.083840783801861e-05
1,43,28,22991,allora,False,True,0,0,0.9999713897705078,2.8632557587116025e-05
1,44,29,48543,ride,False,True,0,0,0.999969482421875,3.0479142878903076e-05
1,46,30,173,e,False,True,0,0,0.9999716281890869,2.8409744118107483e-05
1,47,31,63706,gra,False,True,0,0,0.999971866607666,2.807876626320649e-05
1,50,32,10109,la,False,True,0,0,0.9999749660491943,2.5071594791370444e-05
1,51,33,10248,par,False,True,0,0,0.9999668598175049,3.3084706956287846e-05
1,54,34,100,[UNK],True,True,0,0,0.9996498823165894,0.00035006855614483356
1,55,35,10294,si,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,56,36,27947,vede,False,True,0,0,0.9999668598175049,3.3084706956287846e-05
1,57,37,10262,che,False,True,0,0,0.9999653100967407,3.467242277110927e-05
1,58,38,15004,quella,False,True,0,0,0.999972939491272,2.7003115974366665e-05
1,59,39,71980,voci,False,True,0,0,0.9999690055847168,3.0959101422922686e-05
1,61,40,10911,me,False,True,0,0,0.9999698400497437,3.012405795743689e-05
1,62,41,10109,la,False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,63,42,10959,sono,False,True,0,0,0.9999674558639526,3.257179923821241e-05
1,64,43,17708,figura,False,True,0,0,0.999967098236084,3.295573333161883e-05
1,66,44,41449,io,False,True,0,0,0.9999542236328125,4.575390994432382e-05
1,67,45,119,.,False,True,1,1,0.010860332287847996,0.9891397356987
1,68,46,57620,Rim,False,True,0,0,0.9999344348907471,6.553815182996914e-05
1,72,47,169,a,False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,73,48,59604,lavorare,False,True,0,0,0.9999576807022095,4.231559796608053e-05
1,74,49,119,.,False,True,1,1,0.00985985528677702,0.9901401400566101
1,75,50,142,E,False,True,0,0,0.9999407529830933,5.92091673752293e-05
1,76,51,101371,ripresa,False,True,0,0,0.9999535083770752,4.64743934571743e-05
1,77,52,180,l,False,True,0,0,0.9999723434448242,2.764345845207572e-05
1,79,53,10146,as,False,True,0,0,0.999974250793457,2.5766585167730227e-05
1,81,54,10106,in,False,True,0,0,0.999976396560669,2.3552616767119616e-05
1,82,55,19271,mano,False,True,0,0,0.999967098236084,3.295573333161883e-05
1,83,56,107,"""",False,True,0,0,0.9999674558639526,3.257179923821241e-05
1,86,57,46756,tir,False,True,0,0,0.9999680519104004,3.194181772414595e-05
1,88,58,38356,gi,False,True,0,0,0.9999722242355347,2.7751650122809224e-05
1,90,59,10119,un,False,True,0,0,0.9999735355377197,2.6480845917831175e-05
1,91,60,76162,solen,False,True,0,0,0.9999613761901855,3.8679725548718125e-05
1,94,61,67939,colpo,False,True,0,0,0.9999676942825317,3.23183267028071e-05
1,95,62,12037,sul,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,96,63,95665,pezzo,False,True,0,0,0.9999696016311646,3.0360317396116443e-05
1,97,64,10120,di,False,True,0,0,0.9999759197235107,2.4111139282467775e-05
1,98,65,54618,legno,False,True,0,0,0.999958872795105,4.1174258512910455e-05
1,99,66,119,.,False,True,1,1,0.010348135605454445,0.9896518588066101
1,100,67,100,[UNK],True,True,0,0,0.7505070567131042,0.24949297308921814
1,101,68,22800,Oh,False,True,0,0,0.9999445676803589,5.5405220336979255e-05
1,103,69,106,!,False,True,0,0,0.9996125102043152,0.00038747614598833025
1,104,70,13055,tu,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,105,71,181,m,False,True,0,0,0.9999738931655884,2.607030728540849e-05
1,108,72,16966,fatto,False,True,0,0,0.9999755620956421,2.4395345462835394e-05
1,109,73,17416,male,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,110,74,106,!,False,True,0,1,0.24535614252090454,0.7546439170837402
1,111,75,100,[UNK],True,True,0,0,0.9996935129165649,0.0003065436612814665
1,112,76,48353,grid,False,True,0,0,0.9999651908874512,3.480811938061379e-05
1,114,77,11859,ra,False,True,0,0,0.9999731779098511,2.6792980861500837e-05
1,118,78,10109,la,False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,119,79,36766,soli,False,True,0,0,0.9999630451202393,3.690851735882461e-05
1,121,80,71980,voci,False,True,0,0,0.9999717473983765,2.829898767231498e-05
1,123,81,119,.,False,True,1,1,0.010860332287847996,0.9891397356987
1,124,82,23357,Questa,False,True,0,0,0.9999686479568481,3.1324027077062055e-05
1,125,83,13085,volta,False,True,0,0,0.9999678134918213,3.219233258278109e-05
1,126,84,29193,maestro,False,True,0,0,0.9999053478240967,9.461262379772961e-05
1,127,85,51457,Ci,False,True,0,0,0.9999387264251709,6.132763519417495e-05
1,130,86,17333,rest,False,True,0,0,0.9999685287475586,3.144662332488224e-05
1,132,87,10120,di,False,True,0,0,0.9999755620956421,2.449082603561692e-05
1,133,88,28780,st,False,True,0,0,0.9999645948410034,3.535625000949949e-05
1,136,89,107,"""",False,True,0,0,0.9999688863754272,3.108026794507168e-05
1,139,90,11170,co,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,141,91,55598,occhi,False,True,0,0,0.9999749660491943,2.5071594791370444e-05
1,142,92,30682,fuori,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,143,93,10127,del,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,144,94,25731,capo,False,True,0,0,0.9999639987945557,3.605356687330641e-05
1,145,95,10178,per,False,True,0,0,0.9999693632125854,3.0598428566008806e-05
1,146,96,10109,la,False,True,0,0,0.9999737739562988,2.627477442729287e-05
1,147,97,105911,paura,False,True,0,0,0.9999643564224243,3.5633544030133635e-05
1,148,98,107,"""",False,True,0,0,0.9999666213989258,3.334418579470366e-05
1,151,99,28552,coll,False,True,0,0,0.9999643564224243,3.5633544030133635e-05
1,153,100,20506,bo,False,True,0,0,0.9999732971191406,2.668852721399162e-05
1,155,101,32650,sp,False,True,0,0,0.9999717473983765,2.829898767231498e-05
1,158,102,173,e,False,True,0,0,0.9999649524688721,3.508111694827676e-05
1,159,103,28552,coll,False,True,0,0,0.9999644756317139,3.549462417140603e-05
1,161,104,17836,lingua,False,True,0,0,0.9999692440032959,3.071818355238065e-05
1,162,105,38356,gi,False,True,0,0,0.9999678134918213,3.219233258278109e-05
1,164,106,11322,ci,False,True,0,0,0.9999699592590332,3.0006618544575758e-05
1,167,107,13370,fino,False,True,0,0,0.9999644756317139,3.549462417140603e-05
1,168,108,10164,al,False,True,0,0,0.9999685287475586,3.144662332488224e-05
1,169,109,48929,ment,False,True,0,0,0.9999635219573975,3.647853736765683e-05
1,171,110,107,"""",False,True,0,0,0.9999707937240601,2.9197266485425644e-05
1,174,111,10678,come,False,True,0,0,0.999969482421875,3.0479142878903076e-05
1,175,112,10119,un,False,True,0,0,0.9999704360961914,2.954142473754473e-05
1,176,113,11856,mas,False,True,0,0,0.9999692440032959,3.071818355238065e-05
1,179,114,10143,da,False,True,0,0,0.9999736547470093,2.6377607355243526e-05
1,180,115,18903,font,False,True,0,0,0.9999642372131348,3.577300230972469e-05
1,182,116,119,.,False,True,1,1,0.011463796719908714,0.9885361194610596
1,183,117,73784,App,False,True,0,0,0.9999475479125977,5.245676948106848e-05
1,185,118,29956,ri,False,True,0,0,0.9999710321426392,2.8970060157007538e-05
1,188,119,180,l,False,True,0,0,0.9999749660491943,2.5071594791370444e-05
1,190,120,13829,uso,False,True,0,0,0.9999676942825317,3.23183267028071e-05
1,191,121,10286,della,False,True,0,0,0.999976396560669,2.3552616767119616e-05
1,192,122,46388,parola,False,True,0,0,0.9999744892120361,2.556607432779856e-05
1,193,123,107,"""",False,True,0,0,0.9999706745147705,2.9311537218745798e-05
1,196,124,76941,cominciò,False,True,0,0,0.9999678134918213,3.219233258278109e-05
1,197,125,169,a,False,True,0,0,0.9999773502349854,2.265035072923638e-05
1,198,126,19263,dire,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,199,127,11617,tre,False,True,0,0,0.9999768733978271,2.309707815584261e-05
1,201,128,173,e,False,True,0,0,0.9999767541885376,2.3187476472230628e-05
1,202,129,20873,bal,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,205,130,32761,dallo,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,206,131,32650,sp,False,True,0,0,0.9999744892120361,2.5466402803431265e-05
1,209,132,131,:,False,True,1,0,0.9678993225097656,0.032100703567266464
1,210,133,100,[UNK],True,True,0,0,0.5511358976364136,0.4488641023635864
1,211,134,13744,Ma,False,True,0,0,0.999954104423523,4.593297853716649e-05
1,212,135,10120,di,False,True,0,0,0.9999759197235107,2.4111139282467775e-05
1,213,136,12841,dove,False,True,0,0,0.999970555305481,2.9426255423459224e-05
1,214,137,32585,sarà,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,215,138,45528,uscita,False,True,0,0,0.9999620914459229,3.7931622500764206e-05
1,216,139,14508,questa,False,True,0,0,0.9999716281890869,2.8409744118107483e-05
1,217,140,71980,voci,False,True,0,0,0.9999679327011108,3.206682958989404e-05
1,219,141,10262,che,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,220,142,10228,ha,False,True,0,0,0.999969482421875,3.0479142878903076e-05
1,221,143,32526,detto,False,True,0,0,0.9999721050262451,2.7860261980094947e-05
1,222,144,69749,ohi,False,True,0,0,0.9999613761901855,3.8679725548718125e-05
1,223,145,136,?,False,True,0,1,0.12421300262212753,0.8757869601249695
1,224,146,100,[UNK],True,True,0,0,0.6256382465362549,0.3743617534637451
1,225,147,142,E,False,True,0,0,0.9999517202377319,4.832564081880264e-05
1,228,148,10355,qui,False,True,0,0,0.9999725818634033,2.7428342946222983e-05
1,229,149,10446,non,False,True,0,0,0.9999681711196899,3.1817296985536814e-05
1,230,150,171,c,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,232,151,262,è,False,True,0,0,0.9999731779098511,2.6792980861500837e-05
1,233,152,72432,anima,False,True,0,0,0.9999686479568481,3.1324027077062055e-05
1,234,153,62058,viva,False,True,0,0,0.9999672174453735,3.282725083408877e-05
1,235,154,119,.,False,True,1,1,0.011136501096189022,0.988863468170166
1,236,155,44131,Che,False,True,0,0,0.9999605417251587,3.944258423871361e-05
1,237,156,13687,sia,False,True,0,0,0.9999703168869019,2.965704152302351e-05
1,238,157,10178,per,False,True,0,0,0.9999761581420898,2.383024366281461e-05
1,239,158,13101,caso,False,True,0,0,0.9999643564224243,3.5633544030133635e-05
1,240,159,12866,questo,False,True,0,0,0.9999746084213257,2.5367122361785732e-05
1,241,160,95665,pezzo,False,True,0,0,0.9999719858169556,2.7969303118879907e-05
1,242,161,10120,di,False,True,0,0,0.9999761581420898,2.383024366281461e-05
1,243,162,54618,legno,False,True,0,0,0.9999632835388184,3.6764635297004133e-05
1,244,163,10262,che,False,True,0,0,0.9999735355377197,2.6480845917831175e-05
1,245,164,52700,abbia,False,True,0,0,0.9999648332595825,3.5218417906435207e-05
1,246,165,10211,im,False,True,0,0,0.999977707862854,2.229919846286066e-05
1,249,166,169,a,False,True,0,0,0.9999773502349854,2.265035072923638e-05
1,250,167,51888,pian,False,True,0,0,0.9999686479568481,3.1324027077062055e-05
1,252,168,173,e,False,True,0,0,0.9999698400497437,3.012405795743689e-05
1,253,169,169,a,False,True,0,0,0.9999723434448242,2.764345845207572e-05
1,254,170,10109,la,False,True,0,0,0.999972939491272,2.7003115974366665e-05
1,257,171,10678,come,False,True,0,0,0.9999737739562988,2.627477442729287e-05
1,258,172,10119,un,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,259,173,57006,bambino,False,True,0,0,0.9999614953994751,3.852893496514298e-05
1,260,174,136,?,False,True,1,1,0.01184623409062624,0.9881537556648254
1,261,175,50264,Io,False,True,0,0,0.9999673366546631,3.26992740156129e-05
1,262,176,10446,non,False,True,0,0,0.9999626874923706,3.734356869244948e-05
1,263,177,10406,lo,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
1,264,178,39327,pos,False,True,0,0,0.9999717473983765,2.829898767231498e-05
1,266,179,105274,crede,False,True,0,0,0.9999700784683228,2.988963751704432e-05
1,268,180,119,.,False,True,1,1,0.011309891939163208,0.9886900782585144
1,269,181,23138,Questo,False,True,0,0,0.999962568283081,3.748972449102439e-05
1,270,182,54618,legno,False,True,0,0,0.9999635219573975,3.647853736765683e-05
1,271,183,55966,ecc,False,True,0,0,0.9999648332595825,3.5218417906435207e-05
1,273,184,10355,qui,False,True,0,0,0.999971866607666,2.8188662327011116e-05
1,274,185,107,"""",False,True,1,0,0.9999711513519287,2.8857117285951972e-05
1,277,186,262,è,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,278,187,10119,un,False,True,0,0,0.9999732971191406,2.668852721399162e-05
1,279,188,95665,pezzo,False,True,0,0,0.9999701976776123,2.9773113055853173e-05
1,280,189,10120,di,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,281,190,54618,legno,False,True,0,0,0.9999668598175049,3.3084706956287846e-05
1,282,191,10143,da,False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,283,192,88406,cam,False,True,0,0,0.9999734163284302,2.65844828390982e-05
1,286,193,107,"""",False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,289,194,10678,come,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,290,195,14905,tutti,False,True,0,0,0.9999704360961914,2.954142473754473e-05
1,291,196,11167,gli,False,True,0,0,0.9999756813049316,2.4300239601871e-05
1,292,197,13699,altri,False,True,0,0,0.9999727010726929,2.7321411835146137e-05
1,293,198,107,"""",False,True,0,0,0.9999737739562988,2.6172338039032184e-05
1,296,199,173,e,False,True,0,0,0.9999736547470093,2.6377607355243526e-05
1,297,200,169,a,False,True,0,0,0.999976396560669,2.364479769312311e-05
1,298,201,10473,but,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
1,301,202,12037,sul,False,True,0,0,0.9999749660491943,2.49738477577921e-05
1,302,203,41869,fuoco,False,True,0,0,0.9999580383300781,4.198630995233543e-05
1,303,204,107,"""",False,True,0,0,0.9999727010726929,2.7321411835146137e-05
1,306,205,171,c,False,True,0,0,0.999975323677063,2.4682904040673748e-05
1,308,206,262,è,False,True,0,0,0.9999734163284302,2.65844828390982e-05
1,309,207,10143,da,False,True,0,0,0.9999768733978271,2.309707815584261e-05
1,310,208,13301,far,False,True,0,0,0.9999761581420898,2.383024366281461e-05
1,311,209,14038,bol,False,True,0,0,0.9999743700027466,2.5666135115898214e-05
1,314,210,10153,una,False,True,0,0,0.999976634979248,2.3369335394818336e-05
1,315,211,66558,pen,False,True,0,0,0.9999725818634033,2.7428342946222983e-05
1,317,212,10120,di,False,True,0,0,0.9999752044677734,2.477950692991726e-05
1,318,213,12211,fa,False,True,0,0,0.9999722242355347,2.7751650122809224e-05
1,321,214,100,[UNK],True,True,0,1,0.2349328100681305,0.7650671601295471
1,322,215,152,O,False,True,0,0,0.9999556541442871,4.4346270442474633e-05
1,323,216,49263,dunque,False,True,0,0,0.9999620914459229,3.7931622500764206e-05
1,324,217,136,?,False,True,1,1,0.014186017215251923,0.9858140349388123
1,325,218,44131,Che,False,True,0,0,0.9999580383300781,4.198630995233543e-05
1,326,219,11322,ci,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,327,220,13687,sia,False,True,0,0,0.999969482421875,3.0479142878903076e-05
1,328,221,12947,nas,False,True,0,0,0.9999792575836182,2.070413756882772e-05
1,331,222,14707,dentro,False,True,0,0,0.9999746084213257,2.5367122361785732e-05
1,332,223,12981,qual,False,True,0,0,0.9999772310256958,2.2738999177818187e-05
1,335,224,136,?,False,True,1,1,0.012503791600465775,0.9874961376190186
1,336,225,11045,Se,False,True,0,0,0.9999613761901855,3.8679725548718125e-05
1,337,226,171,c,False,True,0,0,0.9999736547470093,2.6377607355243526e-05
1,339,227,262,è,False,True,0,0,0.999972939491272,2.7003115974366665e-05
1,340,228,12947,nas,False,True,0,0,0.9999797344207764,2.0224537365720607e-05
1,343,229,12981,qual,False,True,0,0,0.9999773502349854,2.265035072923638e-05
1,346,230,107,"""",False,True,0,0,0.9999731779098511,2.6792980861500837e-05
1,349,231,12921,tanto,False,True,0,0,0.9999740123748779,2.596866943349596e-05
1,350,232,11161,pe,False,True,0,0,0.9999737739562988,2.627477442729287e-05
1,352,233,10178,per,False,True,0,0,0.9999715089797974,2.852093348337803e-05
1,353,234,10830,lui,False,True,0,0,0.9999651908874512,3.480811938061379e-05
1,354,235,119,.,False,True,1,1,0.011709840036928654,0.9882901906967163
1,355,236,73591,Ora,False,True,0,0,0.9999586343765259,4.1335399146191776e-05
1,356,237,180,l,False,True,0,0,0.9999736547470093,2.6377607355243526e-05
1,358,238,13621,ac,False,True,0,0,0.9999716281890869,2.8409744118107483e-05
1,361,239,41449,io,False,True,0,0,0.9999635219573975,3.647853736765683e-05
1,362,240,106,!,False,True,1,1,0.011961097829043865,0.9880388379096985
1,363,241,142,E,False,True,0,0,0.9999537467956543,4.6293222112581134e-05
1,364,242,15091,così,False,True,0,0,0.999976634979248,2.3369335394818336e-05
1,365,243,20730,dice,False,True,0,0,0.9999744892120361,2.556607432779856e-05
1,367,244,107,"""",False,True,0,0,0.9999734163284302,2.65844828390982e-05
1,370,245,16942,ag,False,True,0,0,0.999975323677063,2.4682904040673748e-05
1,373,246,10173,con,False,True,0,0,0.9999756813049316,2.4300239601871e-05
1,374,247,19927,tutte,False,True,0,0,0.9999706745147705,2.9311537218745798e-05
1,375,248,173,e,False,True,0,0,0.9999732971191406,2.668852721399162e-05
1,376,249,10850,due,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,377,250,10141,le,False,True,0,0,0.999976396560669,2.364479769312311e-05
1,378,251,52321,mani,False,True,0,0,0.9999690055847168,3.0959101422922686e-05
1,379,252,22527,quel,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,380,253,10514,po,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,382,254,95665,pezzo,False,True,0,0,0.999971866607666,2.8188662327011116e-05
1,383,255,10120,di,False,True,0,0,0.999975323677063,2.4682904040673748e-05
1,384,256,54618,legno,False,True,0,0,0.9999650716781616,3.494435077300295e-05
1,385,257,107,"""",False,True,0,0,0.9999723434448242,2.764345845207572e-05
1,388,258,173,e,False,True,0,0,0.9999696016311646,3.0360317396116443e-05
1,389,259,10294,si,False,True,0,0,0.9999755620956421,2.4395345462835394e-05
1,390,260,43365,pose,False,True,0,0,0.9999701976776123,2.9773113055853173e-05
1,391,261,169,a,False,True,0,0,0.9999775886535645,2.2386471755453385e-05
1,392,262,187,s,False,True,0,0,0.9999747276306152,2.5268225726904348e-05
1,396,263,15881,senza,False,True,0,0,0.999972939491272,2.7108801077702083e-05
1,397,264,13000,car,False,True,0,0,0.9999727010726929,2.7321411835146137e-05
1,399,265,13722,contro,False,True,0,0,0.9999735355377197,2.6480845917831175e-05
1,400,266,10141,le,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
1,401,267,99780,pareti,False,True,0,0,0.9999619722366333,3.8080081139924005e-05
1,402,268,10286,della,False,True,0,0,0.9999749660491943,2.49738477577921e-05
1,403,269,67332,stanza,False,True,0,0,0.9999617338180542,3.822911094175652e-05
1,404,270,119,.,False,True,1,1,0.011331753805279732,0.9886682629585266
1,405,271,11255,Po,False,True,0,0,0.9999053478240967,9.461262379772961e-05
1,407,272,10294,si,False,True,0,0,0.9999760389328003,2.3923508706502616e-05
1,408,273,94536,messe,False,True,0,0,0.9999724626541138,2.7535692424862646e-05
1,409,274,10106,in,False,True,0,0,0.9999767541885376,2.327823131054174e-05
1,410,275,10146,as,False,True,0,0,0.9999783039093018,2.169772778870538e-05
1,413,276,107,"""",False,True,0,0,0.9999749660491943,2.49738477577921e-05
1,416,277,10178,per,False,True,0,0,0.9999750852584839,2.487648634996731e-05
1,417,278,65834,sentir,False,True,0,0,0.9999679327011108,3.206682958989404e-05
1,419,279,10126,se,False,True,0,0,0.999976634979248,2.3369335394818336e-05
1,420,280,171,c,False,True,0,0,0.9999772310256958,2.2827996872365475e-05
1,422,281,10411,era,False,True,0,0,0.9999717473983765,2.829898767231498e-05
1,423,282,31804,qualche,False,True,0,0,0.9999727010726929,2.7321411835146137e-05
1,424,283,71980,voci,False,True,0,0,0.9999713897705078,2.8632557587116025e-05
1,426,284,10262,che,False,True,0,0,0.9999723434448242,2.764345845207572e-05
1,427,285,10294,si,False,True,0,0,0.9999732971191406,2.668852721399162e-05
1,428,286,10109,la,False,True,0,0,0.9999749660491943,2.49738477577921e-05
1,431,287,119,.,False,True,1,1,0.011732463724911213,0.9882676005363464
1,432,288,10882,As,False,True,0,0,0.9999561309814453,4.382964107207954e-05
1,435,289,10850,due,False,True,0,0,0.999976396560669,2.364479769312311e-05
1,436,290,41540,minuti,False,True,0,0,0.9999707937240601,2.9197266485425644e-05
1,437,291,107,"""",False,True,0,0,0.999976396560669,2.3552616767119616e-05
1,440,292,173,e,False,True,0,0,0.9999762773513794,2.3737338779028505e-05
1,441,293,60589,nulla,False,True,0,0,0.9999673366546631,3.26992740156129e-05
1,442,294,107,"""",False,True,1,0,0.9999723434448242,2.764345845207572e-05
1,445,295,24581,cinque,False,True,0,0,0.9999648332595825,3.5218417906435207e-05
1,446,296,41540,minuti,False,True,0,0,0.9999688863754272,3.108026794507168e-05
1,447,297,107,"""",False,True,0,0,0.9999749660491943,2.5071594791370444e-05
1,450,298,173,e,False,True,0,0,0.9999752044677734,2.477950692991726e-05
1,451,299,60589,nulla,False,True,0,0,0.9999666213989258,3.334418579470366e-05
1,452,300,107,"""",False,True,1,0,0.999974250793457,2.5766585167730227e-05
1,455,301,45289,dieci,False,True,0,0,0.9999634027481079,3.662130984594114e-05
1,456,302,41540,minuti,False,True,0,0,0.9999698400497437,3.012405795743689e-05
1,457,303,107,"""",False,True,0,0,0.9999750852584839,2.487648634996731e-05
1,460,304,173,e,False,True,0,0,0.9999755620956421,2.4395345462835394e-05
1,461,305,60589,nulla,False,True,0,0,0.9999657869338989,3.426849434617907e-05
1,462,306,106,!,False,True,1,1,0.1596754938364029,0.8403244614601135
1,463,307,100,[UNK],True,True,0,1,0.29108160734176636,0.7089183926582336
1,464,308,20220,Ho,False,True,0,0,0.9999641180038452,3.591301356209442e-05
1,465,309,13337,cap,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,467,310,100,[UNK],True,True,0,0,0.9996646642684937,0.00033535013790242374
1,468,311,15718,disse,False,True,0,0,0.9999707937240601,2.9197266485425644e-05
1,469,312,22991,allora,False,True,0,0,0.9999735355377197,2.6480845917831175e-05
1,470,313,187,s,False,True,0,0,0.9999771118164062,2.291734199388884e-05
1,474,314,10120,di,False,True,0,0,0.9999779462814331,2.203941039624624e-05
1,475,315,95232,rider,False,True,0,0,0.9999599456787109,4.006369272246957e-05
1,477,316,173,e,False,True,0,0,0.9999760389328003,2.3923508706502616e-05
1,478,317,10456,ar,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
1,482,318,10109,la,False,True,0,0,0.9999762773513794,2.3737338779028505e-05
1,483,319,10248,par,False,True,0,0,0.9999680519104004,3.194181772414595e-05
1,486,320,100,[UNK],True,True,0,0,0.9995187520980835,0.000481235736515373
1,487,321,10294,si,False,True,0,0,0.9999687671661377,3.12019074044656e-05
1,488,322,27947,vede,False,True,0,0,0.9999663829803467,3.360569826327264e-05
1,489,323,10262,che,False,True,0,0,0.9999675750732422,3.244481558795087e-05
1,490,324,15004,quella,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
1,491,325,71980,voci,False,True,0,0,0.999968409538269,3.156969614792615e-05
1,493,326,10262,che,False,True,0,0,0.9999755620956421,2.449082603561692e-05
1,494,327,10228,ha,False,True,0,0,0.9999715089797974,2.852093348337803e-05
1,495,328,32526,detto,False,True,0,0,0.9999715089797974,2.852093348337803e-05
1,496,329,69749,ohi,False,True,0,0,0.9999608993530273,3.9135655242716894e-05
1,497,330,107,"""",False,True,0,0,0.9999693632125854,3.0598428566008806e-05
1,500,331,10911,me,False,True,0,0,0.999969482421875,3.0479142878903076e-05
1,501,332,10109,la,False,True,0,0,0.9999769926071167,2.3007034542388283e-05
1,502,333,10959,sono,False,True,0,0,0.999972939491272,2.7003115974366665e-05
1,503,334,17708,figura,False,True,0,0,0.9999680519104004,3.194181772414595e-05
1,505,335,41449,io,False,True,0,0,0.999962329864502,3.76364441763144e-05
1,506,336,106,!,False,True,1,1,0.020371297374367714,0.9796287417411804
1,507,337,57620,Rim,False,True,0,0,0.9998176693916321,0.0001823546044761315
2,1,0,107,"""",False,True,0,0,0.9997933506965637,0.00020662981842178851
2,4,1,173,e,False,True,0,0,0.9999710321426392,2.8970060157007538e-05
2,5,2,60589,nulla,False,True,0,0,0.9999637603759766,3.619466588133946e-05
2,6,3,107,"""",False,True,1,0,0.9999707937240601,2.9197266485425644e-05
2,9,4,45289,dieci,False,True,0,0,0.9999507665634155,4.927872942062095e-05
2,10,5,41540,minuti,False,True,0,0,0.9999632835388184,3.6764635297004133e-05
2,11,6,107,"""",False,True,0,0,0.999968409538269,3.156969614792615e-05
2,14,7,173,e,False,True,0,0,0.9999704360961914,2.954142473754473e-05
2,15,8,60589,nulla,False,True,0,0,0.9999620914459229,3.7931622500764206e-05
2,16,9,106,!,False,True,1,1,0.2666913568973541,0.7333086729049683
2,17,10,100,[UNK],True,True,0,0,0.5069727897644043,0.4930271804332733
2,18,11,20220,Ho,False,True,0,0,0.9999628067016602,3.719798769452609e-05
2,19,12,13337,cap,False,True,0,0,0.9999691247940063,3.083840783801861e-05
2,21,13,100,[UNK],True,True,0,0,0.9996825456619263,0.000317508791340515
2,22,14,15718,disse,False,True,0,0,0.9999681711196899,3.1817296985536814e-05
2,23,15,22991,allora,False,True,0,0,0.999970555305481,2.9426255423459224e-05
2,24,16,187,s,False,True,0,0,0.9999760389328003,2.3923508706502616e-05
2,28,17,10120,di,False,True,0,0,0.9999761581420898,2.383024366281461e-05
2,29,18,95232,rider,False,True,0,0,0.9999603033065796,3.975192521465942e-05
2,31,19,173,e,False,True,0,0,0.9999721050262451,2.7860261980094947e-05
2,32,20,10456,ar,False,True,0,0,0.9999707937240601,2.9197266485425644e-05
2,36,21,10109,la,False,True,0,0,0.9999760389328003,2.3923508706502616e-05
2,37,22,10248,par,False,True,0,0,0.9999699592590332,3.0006618544575758e-05
2,40,23,100,[UNK],True,True,0,0,0.9993461966514587,0.0006538155139423907
